"","species","replicate_number","invade_monoculture","temperature","mesocosm_id","day","zooplankton_abundance","day_n","ephippia_abundance","ephippia_species","algae_abundance","fiji_bs","zooplankton_length_cm","date","dry_weight_ug_per_individual","average_weight_zooplankton","zooplankton_biomass_per_mesocosm"
"13305","diaphanosoma",1,"monoculture",28,"dia-meso-28-1","day45",133,45,0,"diaphanosoma.ephippia",28115,1294,0.35,2019-10-27,0.207047299183517,1.44155746696312,191.727143106095
"13306","diaphanosoma",1,"monoculture",28,"dia-meso-28-1","day45",133,45,0,"diaphanosoma.ephippia",28115,1295,0.518,2019-10-27,0.683686519051486,1.44155746696312,191.727143106095
"13307","diaphanosoma",1,"monoculture",28,"dia-meso-28-1","day45",133,45,0,"diaphanosoma.ephippia",28115,1296,0.326,2019-10-27,0.166750930492974,1.44155746696312,191.727143106095
"13308","diaphanosoma",1,"monoculture",28,"dia-meso-28-1","day45",133,45,0,"diaphanosoma.ephippia",28115,1297,0.568,2019-10-27,0.905302287049169,1.44155746696312,191.727143106095
"13309","diaphanosoma",1,"monoculture",28,"dia-meso-28-1","day45",133,45,0,"diaphanosoma.ephippia",28115,1298,0.381,2019-10-27,0.268146812923641,1.44155746696312,191.727143106095
"13310","diaphanosoma",1,"monoculture",28,"dia-meso-28-1","day45",133,45,0,"diaphanosoma.ephippia",28115,1299,0.698,2019-10-27,1.69637440565643,1.44155746696312,191.727143106095
"13311","diaphanosoma",1,"monoculture",28,"dia-meso-28-1","day45",133,45,0,"diaphanosoma.ephippia",28115,1300,0.716,2019-10-27,1.83321844211718,1.44155746696312,191.727143106095
"13312","diaphanosoma",1,"monoculture",28,"dia-meso-28-1","day45",133,45,0,"diaphanosoma.ephippia",28115,1301,0.503,2019-10-27,0.625132228036099,1.44155746696312,191.727143106095
"13313","diaphanosoma",1,"monoculture",28,"dia-meso-28-1","day45",133,45,0,"diaphanosoma.ephippia",28115,1302,0.421,2019-10-27,0.363481058937508,1.44155746696312,191.727143106095
"13314","diaphanosoma",1,"monoculture",28,"dia-meso-28-1","day45",133,45,0,"diaphanosoma.ephippia",28115,1303,0.662,2019-10-27,1.44360551469967,1.44155746696312,191.727143106095
"13315","diaphanosoma",1,"monoculture",28,"dia-meso-28-1","day45",133,45,0,"diaphanosoma.ephippia",28115,1304,0.44,2019-10-27,0.415809630622253,1.44155746696312,191.727143106095
"13316","diaphanosoma",1,"monoculture",28,"dia-meso-28-1","day45",133,45,0,"diaphanosoma.ephippia",28115,1305,0.314,2019-10-27,0.148743801353748,1.44155746696312,191.727143106095
"13317","diaphanosoma",1,"monoculture",28,"dia-meso-28-1","day45",133,45,0,"diaphanosoma.ephippia",28115,1306,0.387,2019-10-27,0.281222166083637,1.44155746696312,191.727143106095
"13318","diaphanosoma",1,"monoculture",28,"dia-meso-28-1","day45",133,45,0,"diaphanosoma.ephippia",28115,1307,0.429,2019-10-27,0.384938728895672,1.44155746696312,191.727143106095
"13319","diaphanosoma",1,"monoculture",28,"dia-meso-28-1","day45",133,45,0,"diaphanosoma.ephippia",28115,1308,0.415,2019-10-27,0.347925924006729,1.44155746696312,191.727143106095
"13320","diaphanosoma",1,"monoculture",28,"dia-meso-28-1","day45",133,45,0,"diaphanosoma.ephippia",28115,1309,0.274,2019-10-27,0.0982019707688252,1.44155746696312,191.727143106095
"13321","diaphanosoma",1,"monoculture",28,"dia-meso-28-1","day45",133,45,0,"diaphanosoma.ephippia",28115,1310,0.274,2019-10-27,0.0982019707688252,1.44155746696312,191.727143106095
"13322","diaphanosoma",1,"monoculture",28,"dia-meso-28-1","day45",133,45,0,"diaphanosoma.ephippia",28115,1311,1.124,2019-10-27,7.24401246485202,1.44155746696312,191.727143106095
"13323","diaphanosoma",1,"monoculture",28,"dia-meso-28-1","day45",133,45,0,"diaphanosoma.ephippia",28115,1312,0.836,2019-10-27,2.93938697883977,1.44155746696312,191.727143106095
"13324","diaphanosoma",1,"monoculture",28,"dia-meso-28-1","day45",133,45,0,"diaphanosoma.ephippia",28115,1313,0.294,2019-10-27,0.121716247427296,1.44155746696312,191.727143106095
"13325","diaphanosoma",1,"monoculture",28,"dia-meso-28-1","day45",133,45,0,"diaphanosoma.ephippia",28115,1314,0.476,2019-10-27,0.52839977443588,1.44155746696312,191.727143106095
"13326","diaphanosoma",1,"monoculture",28,"dia-meso-28-1","day45",133,45,0,"diaphanosoma.ephippia",28115,1315,0.629,2019-10-27,1.23532933692851,1.44155746696312,191.727143106095
"13327","diaphanosoma",1,"monoculture",28,"dia-meso-28-1","day45",133,45,0,"diaphanosoma.ephippia",28115,1316,0.681,2019-10-27,1.5735968900758,1.44155746696312,191.727143106095
"13328","diaphanosoma",1,"monoculture",28,"dia-meso-28-1","day45",133,45,0,"diaphanosoma.ephippia",28115,1317,0.431,2019-10-27,0.390432966740799,1.44155746696312,191.727143106095
"13329","diaphanosoma",1,"monoculture",28,"dia-meso-28-1","day45",133,45,0,"diaphanosoma.ephippia",28115,1318,0.752,2019-10-27,2.12877616467351,1.44155746696312,191.727143106095
"13330","diaphanosoma",1,"monoculture",28,"dia-meso-28-1","day45",133,45,0,"diaphanosoma.ephippia",28115,1319,0.678,2019-10-27,1.55256973438627,1.44155746696312,191.727143106095
"13331","diaphanosoma",1,"monoculture",28,"dia-meso-28-1","day45",133,45,0,"diaphanosoma.ephippia",28115,1320,0.775,2019-10-27,2.33343939739626,1.44155746696312,191.727143106095
"13332","diaphanosoma",1,"monoculture",28,"dia-meso-28-1","day45",133,45,0,"diaphanosoma.ephippia",28115,1321,0.936,2019-10-27,4.14736014320906,1.44155746696312,191.727143106095
"13333","diaphanosoma",1,"monoculture",28,"dia-meso-28-1","day45",133,45,0,"diaphanosoma.ephippia",28115,1322,0.305,2019-10-27,0.136130628339681,1.44155746696312,191.727143106095
"13334","diaphanosoma",1,"monoculture",28,"dia-meso-28-1","day45",133,45,0,"diaphanosoma.ephippia",28115,1323,0.414,2019-10-27,0.34537768803843,1.44155746696312,191.727143106095
"13335","diaphanosoma",1,"monoculture",28,"dia-meso-28-1","day45",133,45,0,"diaphanosoma.ephippia",28115,1324,0.888,2019-10-27,3.53271453616496,1.44155746696312,191.727143106095
"13336","diaphanosoma",1,"monoculture",28,"dia-meso-28-1","day45",133,45,0,"diaphanosoma.ephippia",28115,1325,0.386,2019-10-27,0.279013846237939,1.44155746696312,191.727143106095
"13337","diaphanosoma",1,"monoculture",28,"dia-meso-28-1","day45",133,45,0,"diaphanosoma.ephippia",28115,1326,1.126,2019-10-27,7.28335895742497,1.44155746696312,191.727143106095
"13338","diaphanosoma",1,"monoculture",28,"dia-meso-28-1","day45",133,45,0,"diaphanosoma.ephippia",28115,1327,0.497,2019-10-27,0.602687459722028,1.44155746696312,191.727143106095
"13339","diaphanosoma",2,"monoculture",28,"dia-meso-28-2","day45",260,45,17,"diaphanosoma.ephippia",11343,1328,0.788,2019-10-27,2.45476330888327,1.37563017961169,357.663846699039
"13340","diaphanosoma",2,"monoculture",28,"dia-meso-28-2","day45",260,45,17,"diaphanosoma.ephippia",11343,1329,0.826,2019-10-27,2.8335601933381,1.37563017961169,357.663846699039
"13341","diaphanosoma",2,"monoculture",28,"dia-meso-28-2","day45",260,45,17,"diaphanosoma.ephippia",11343,1330,0.54,2019-10-27,0.776064870083521,1.37563017961169,357.663846699039
"13342","diaphanosoma",2,"monoculture",28,"dia-meso-28-2","day45",260,45,17,"diaphanosoma.ephippia",11343,1331,0.561,2019-10-27,0.871734184415136,1.37563017961169,357.663846699039
"13343","diaphanosoma",2,"monoculture",28,"dia-meso-28-2","day45",260,45,17,"diaphanosoma.ephippia",11343,1332,0.358,2019-10-27,0.221807292586762,1.37563017961169,357.663846699039
"13344","diaphanosoma",2,"monoculture",28,"dia-meso-28-2","day45",260,45,17,"diaphanosoma.ephippia",11343,1333,0.767,2019-10-27,2.260818574265,1.37563017961169,357.663846699039
"13345","diaphanosoma",2,"monoculture",28,"dia-meso-28-2","day45",260,45,17,"diaphanosoma.ephippia",11343,1334,0.738,2019-10-27,2.01030509377288,1.37563017961169,357.663846699039
"13346","diaphanosoma",2,"monoculture",28,"dia-meso-28-2","day45",260,45,17,"diaphanosoma.ephippia",11343,1335,0.807,2019-10-27,2.63959865811437,1.37563017961169,357.663846699039
"13347","diaphanosoma",2,"monoculture",28,"dia-meso-28-2","day45",260,45,17,"diaphanosoma.ephippia",11343,1336,0.465,2019-10-27,0.492066031940637,1.37563017961169,357.663846699039
"13348","diaphanosoma",2,"monoculture",28,"dia-meso-28-2","day45",260,45,17,"diaphanosoma.ephippia",11343,1337,0.413,2019-10-27,0.342842020583258,1.37563017961169,357.663846699039
"13349","diaphanosoma",2,"monoculture",28,"dia-meso-28-2","day45",260,45,17,"diaphanosoma.ephippia",11343,1338,0.87,2019-10-27,3.31901642277446,1.37563017961169,357.663846699039
"13350","diaphanosoma",2,"monoculture",28,"dia-meso-28-2","day45",260,45,17,"diaphanosoma.ephippia",11343,1339,0.854,2019-10-27,3.13650779063826,1.37563017961169,357.663846699039
"13351","diaphanosoma",2,"monoculture",28,"dia-meso-28-2","day45",260,45,17,"diaphanosoma.ephippia",11343,1340,0.761,2019-10-27,2.20736060706757,1.37563017961169,357.663846699039
"13352","diaphanosoma",2,"monoculture",28,"dia-meso-28-2","day45",260,45,17,"diaphanosoma.ephippia",11343,1341,0.955,2019-10-27,4.40924785012905,1.37563017961169,357.663846699039
"13353","diaphanosoma",2,"monoculture",28,"dia-meso-28-2","day45",260,45,17,"diaphanosoma.ephippia",11343,1342,0.563,2019-10-27,0.881238206079921,1.37563017961169,357.663846699039
"13354","diaphanosoma",2,"monoculture",28,"dia-meso-28-2","day45",260,45,17,"diaphanosoma.ephippia",11343,1343,0.451,2019-10-27,0.448301468734895,1.37563017961169,357.663846699039
"13355","diaphanosoma",2,"monoculture",28,"dia-meso-28-2","day45",260,45,17,"diaphanosoma.ephippia",11343,1344,0.858,2019-10-27,3.18148591359169,1.37563017961169,357.663846699039
"13356","diaphanosoma",2,"monoculture",28,"dia-meso-28-2","day45",260,45,17,"diaphanosoma.ephippia",11343,1345,0.273,2019-10-27,0.0971139958912563,1.37563017961169,357.663846699039
"13357","diaphanosoma",2,"monoculture",28,"dia-meso-28-2","day45",260,45,17,"diaphanosoma.ephippia",11343,1346,0.393,2019-10-27,0.294719138894923,1.37563017961169,357.663846699039
"13358","diaphanosoma",2,"monoculture",28,"dia-meso-28-2","day45",260,45,17,"diaphanosoma.ephippia",11343,1347,0.377,2019-10-27,0.25966076525694,1.37563017961169,357.663846699039
"13359","diaphanosoma",2,"monoculture",28,"dia-meso-28-2","day45",260,45,17,"diaphanosoma.ephippia",11343,1348,0.915,2019-10-27,3.87029716856262,1.37563017961169,357.663846699039
"13360","diaphanosoma",2,"monoculture",28,"dia-meso-28-2","day45",260,45,17,"diaphanosoma.ephippia",11343,1349,0.429,2019-10-27,0.384938728895672,1.37563017961169,357.663846699039
"13361","diaphanosoma",2,"monoculture",28,"dia-meso-28-2","day45",260,45,17,"diaphanosoma.ephippia",11343,1350,0.737,2019-10-27,2.00201659975053,1.37563017961169,357.663846699039
"13362","diaphanosoma",2,"monoculture",28,"dia-meso-28-2","day45",260,45,17,"diaphanosoma.ephippia",11343,1351,0.895,2019-10-27,3.61825380274416,1.37563017961169,357.663846699039
"13363","diaphanosoma",2,"monoculture",28,"dia-meso-28-2","day45",260,45,17,"diaphanosoma.ephippia",11343,1352,0.326,2019-10-27,0.166750930492974,1.37563017961169,357.663846699039
"13364","diaphanosoma",2,"monoculture",28,"dia-meso-28-2","day45",260,45,17,"diaphanosoma.ephippia",11343,1353,0.35,2019-10-27,0.207047299183517,1.37563017961169,357.663846699039
"13365","diaphanosoma",2,"monoculture",28,"dia-meso-28-2","day45",260,45,17,"diaphanosoma.ephippia",11343,1354,0.791,2019-10-27,2.48335029208975,1.37563017961169,357.663846699039
"13366","diaphanosoma",2,"monoculture",28,"dia-meso-28-2","day45",260,45,17,"diaphanosoma.ephippia",11343,1355,0.476,2019-10-27,0.52839977443588,1.37563017961169,357.663846699039
"13367","diaphanosoma",2,"monoculture",28,"dia-meso-28-2","day45",260,45,17,"diaphanosoma.ephippia",11343,1356,0.972,2019-10-27,4.65278889012897,1.37563017961169,357.663846699039
"13368","diaphanosoma",2,"monoculture",28,"dia-meso-28-2","day45",260,45,17,"diaphanosoma.ephippia",11343,1357,0.525,2019-10-27,0.712228972313075,1.37563017961169,357.663846699039
"13369","diaphanosoma",2,"monoculture",28,"dia-meso-28-2","day45",260,45,17,"diaphanosoma.ephippia",11343,1358,0.445,2019-10-27,0.430375154945964,1.37563017961169,357.663846699039
"13370","diaphanosoma",2,"monoculture",28,"dia-meso-28-2","day45",260,45,17,"diaphanosoma.ephippia",11343,1359,0.296,2019-10-27,0.124256776316602,1.37563017961169,357.663846699039
"13371","diaphanosoma",2,"monoculture",28,"dia-meso-28-2","day45",260,45,17,"diaphanosoma.ephippia",11343,1360,0.704,2019-10-27,1.74119788524246,1.37563017961169,357.663846699039
"13372","diaphanosoma",2,"monoculture",28,"dia-meso-28-2","day45",260,45,17,"diaphanosoma.ephippia",11343,1361,0.298,2019-10-27,0.126832687584863,1.37563017961169,357.663846699039
"13373","diaphanosoma",2,"monoculture",28,"dia-meso-28-2","day45",260,45,17,"diaphanosoma.ephippia",11343,1362,0.532,2019-10-27,0.741561172098178,1.37563017961169,357.663846699039
"13374","diaphanosoma",2,"monoculture",28,"dia-meso-28-2","day45",260,45,17,"diaphanosoma.ephippia",11343,1363,0.394,2019-10-27,0.297010105820174,1.37563017961169,357.663846699039
"13375","diaphanosoma",2,"monoculture",28,"dia-meso-28-2","day45",260,45,17,"diaphanosoma.ephippia",11343,1364,0.54,2019-10-27,0.776064870083521,1.37563017961169,357.663846699039
"13376","diaphanosoma",2,"monoculture",28,"dia-meso-28-2","day45",260,45,17,"diaphanosoma.ephippia",11343,1365,0.894,2019-10-27,3.6059496501846,1.37563017961169,357.663846699039
"13377","diaphanosoma",2,"monoculture",28,"dia-meso-28-2","day45",260,45,17,"diaphanosoma.ephippia",11343,1366,0.445,2019-10-27,0.430375154945964,1.37563017961169,357.663846699039
"13378","diaphanosoma",2,"monoculture",28,"dia-meso-28-2","day45",260,45,17,"diaphanosoma.ephippia",11343,1367,0.366,2019-10-27,0.237258131481548,1.37563017961169,357.663846699039
"13379","diaphanosoma",2,"monoculture",28,"dia-meso-28-2","day45",260,45,17,"diaphanosoma.ephippia",11343,1368,0.844,2019-10-27,3.02593554872966,1.37563017961169,357.663846699039
"13380","diaphanosoma",2,"monoculture",28,"dia-meso-28-2","day45",260,45,17,"diaphanosoma.ephippia",11343,1369,0.327,2019-10-27,0.168314387479696,1.37563017961169,357.663846699039
"13381","diaphanosoma",2,"monoculture",28,"dia-meso-28-2","day45",260,45,17,"diaphanosoma.ephippia",11343,1370,0.777,2019-10-27,2.3518362652813,1.37563017961169,357.663846699039
"13382","diaphanosoma",2,"monoculture",28,"dia-meso-28-2","day45",260,45,17,"diaphanosoma.ephippia",11343,1371,0.37,2019-10-27,0.245247671033159,1.37563017961169,357.663846699039
"13383","diaphanosoma",2,"monoculture",28,"dia-meso-28-2","day45",260,45,17,"diaphanosoma.ephippia",11343,1372,0.626,2019-10-27,1.21746429089417,1.37563017961169,357.663846699039
"13384","diaphanosoma",2,"monoculture",28,"dia-meso-28-2","day45",260,45,17,"diaphanosoma.ephippia",11343,1373,0.714,2019-10-27,1.81766016654656,1.37563017961169,357.663846699039
"13385","diaphanosoma",2,"monoculture",28,"dia-meso-28-2","day45",260,45,17,"diaphanosoma.ephippia",11343,1374,0.503,2019-10-27,0.625132228036099,1.37563017961169,357.663846699039
"13386","diaphanosoma",2,"monoculture",28,"dia-meso-28-2","day45",260,45,17,"diaphanosoma.ephippia",11343,1375,0.644,2019-10-27,1.32730116766797,1.37563017961169,357.663846699039
"13387","diaphanosoma",2,"monoculture",28,"dia-meso-28-2","day45",260,45,17,"diaphanosoma.ephippia",11343,1376,0.769,2019-10-27,2.2788293064703,1.37563017961169,357.663846699039
"13388","diaphanosoma",2,"monoculture",28,"dia-meso-28-2","day45",260,45,17,"diaphanosoma.ephippia",11343,1377,0.519,2019-10-27,0.687716078341786,1.37563017961169,357.663846699039
"13389","diaphanosoma",2,"monoculture",28,"dia-meso-28-2","day45",260,45,17,"diaphanosoma.ephippia",11343,1378,0.617,2019-10-27,1.16491203855532,1.37563017961169,357.663846699039
"13390","diaphanosoma",2,"monoculture",28,"dia-meso-28-2","day45",260,45,17,"diaphanosoma.ephippia",11343,1379,0.81,2019-10-27,2.66961166384473,1.37563017961169,357.663846699039
"13391","diaphanosoma",2,"monoculture",28,"dia-meso-28-2","day45",260,45,17,"diaphanosoma.ephippia",11343,1380,0.397,2019-10-27,0.303954734660768,1.37563017961169,357.663846699039
"13392","diaphanosoma",2,"monoculture",28,"dia-meso-28-2","day45",260,45,17,"diaphanosoma.ephippia",11343,1381,0.267,2019-10-27,0.090755729493726,1.37563017961169,357.663846699039
"13393","diaphanosoma",2,"monoculture",28,"dia-meso-28-2","day45",260,45,17,"diaphanosoma.ephippia",11343,1382,0.371,2019-10-27,0.247272910797809,1.37563017961169,357.663846699039
"13394","diaphanosoma",2,"monoculture",28,"dia-meso-28-2","day45",260,45,17,"diaphanosoma.ephippia",11343,1383,0.696,2019-10-27,1.68160732984108,1.37563017961169,357.663846699039
"13395","diaphanosoma",2,"monoculture",28,"dia-meso-28-2","day45",260,45,17,"diaphanosoma.ephippia",11343,1384,0.727,2019-10-27,1.92039067515828,1.37563017961169,357.663846699039
"13396","diaphanosoma",2,"monoculture",28,"dia-meso-28-2","day45",260,45,17,"diaphanosoma.ephippia",11343,1385,0.461,2019-10-27,0.47928182278136,1.37563017961169,357.663846699039
"13397","diaphanosoma",2,"monoculture",28,"dia-meso-28-2","day45",260,45,17,"diaphanosoma.ephippia",11343,1386,0.408,2019-10-27,0.330351098698737,1.37563017961169,357.663846699039
"13398","diaphanosoma",2,"monoculture",28,"dia-meso-28-2","day45",260,45,17,"diaphanosoma.ephippia",11343,1387,0.398,2019-10-27,0.306293626020451,1.37563017961169,357.663846699039
"13399","diaphanosoma",2,"monoculture",28,"dia-meso-28-2","day45",260,45,17,"diaphanosoma.ephippia",11343,1388,0.417,2019-10-27,0.353060228635861,1.37563017961169,357.663846699039
"13400","diaphanosoma",2,"monoculture",28,"dia-meso-28-2","day45",260,45,17,"diaphanosoma.ephippia",11343,1389,0.669,2019-10-27,1.49062231845385,1.37563017961169,357.663846699039
"13401","diaphanosoma",2,"monoculture",28,"dia-meso-28-2","day45",260,45,17,"diaphanosoma.ephippia",11343,1390,0.292,2019-10-27,0.119210850650441,1.37563017961169,357.663846699039
"13402","diaphanosoma",2,"monoculture",28,"dia-meso-28-2","day45",260,45,17,"diaphanosoma.ephippia",11343,1391,0.335,2019-10-27,0.181178126998635,1.37563017961169,357.663846699039
"13403","diaphanosoma",2,"monoculture",28,"dia-meso-28-2","day45",260,45,17,"diaphanosoma.ephippia",11343,1392,0.83,2019-10-27,2.87557822351718,1.37563017961169,357.663846699039
"13404","diaphanosoma",2,"monoculture",28,"dia-meso-28-2","day45",260,45,17,"diaphanosoma.ephippia",11343,1393,0.71,2019-10-27,1.78681021720774,1.37563017961169,357.663846699039
"13405","diaphanosoma",2,"monoculture",28,"dia-meso-28-2","day45",260,45,17,"diaphanosoma.ephippia",11343,1394,0.742,2019-10-27,2.04368961463802,1.37563017961169,357.663846699039
"13406","diaphanosoma",2,"monoculture",28,"dia-meso-28-2","day45",260,45,17,"diaphanosoma.ephippia",11343,1395,0.834,2019-10-27,2.91801281538206,1.37563017961169,357.663846699039
"13407","diaphanosoma",2,"monoculture",28,"dia-meso-28-2","day45",260,45,17,"diaphanosoma.ephippia",11343,1396,0.491,2019-10-27,0.580790554992713,1.37563017961169,357.663846699039
"13408","diaphanosoma",2,"monoculture",28,"dia-meso-28-2","day45",260,45,17,"diaphanosoma.ephippia",11343,1397,0.847,2019-10-27,3.05882752736105,1.37563017961169,357.663846699039
"13409","diaphanosoma",2,"monoculture",28,"dia-meso-28-2","day45",260,45,17,"diaphanosoma.ephippia",11343,1398,0.259,2019-10-27,0.0827215416804017,1.37563017961169,357.663846699039
"13410","diaphanosoma",2,"monoculture",28,"dia-meso-28-2","day45",260,45,17,"diaphanosoma.ephippia",11343,1399,0.627,2019-10-27,1.22339988551865,1.37563017961169,357.663846699039
"13411","diaphanosoma",2,"monoculture",28,"dia-meso-28-2","day45",260,45,17,"diaphanosoma.ephippia",11343,1400,0.465,2019-10-27,0.492066031940637,1.37563017961169,357.663846699039
"13412","diaphanosoma",3,"monoculture",28,"dia-meso-28-3","day45",339,45,3,"diaphanosoma.ephippia",8593,1401,0.414,2019-10-27,0.34537768803843,1.20054974977119,406.986365172434
"13413","diaphanosoma",3,"monoculture",28,"dia-meso-28-3","day45",339,45,3,"diaphanosoma.ephippia",8593,1402,0.559,2019-10-27,0.862299267622081,1.20054974977119,406.986365172434
"13414","diaphanosoma",3,"monoculture",28,"dia-meso-28-3","day45",339,45,3,"diaphanosoma.ephippia",8593,1403,0.607,2019-10-27,1.10833278566165,1.20054974977119,406.986365172434
"13415","diaphanosoma",3,"monoculture",28,"dia-meso-28-3","day45",339,45,3,"diaphanosoma.ephippia",8593,1404,0.463,2019-10-27,0.4856456669898,1.20054974977119,406.986365172434
"13416","diaphanosoma",3,"monoculture",28,"dia-meso-28-3","day45",339,45,3,"diaphanosoma.ephippia",8593,1405,0.575,2019-10-27,0.939727987355345,1.20054974977119,406.986365172434
"13417","diaphanosoma",3,"monoculture",28,"dia-meso-28-3","day45",339,45,3,"diaphanosoma.ephippia",8593,1406,1.014,2019-10-27,5.2928780463133,1.20054974977119,406.986365172434
"13418","diaphanosoma",3,"monoculture",28,"dia-meso-28-3","day45",339,45,3,"diaphanosoma.ephippia",8593,1407,0.522,2019-10-27,0.699900431493013,1.20054974977119,406.986365172434
"13419","diaphanosoma",3,"monoculture",28,"dia-meso-28-3","day45",339,45,3,"diaphanosoma.ephippia",8593,1408,0.541,2019-10-27,0.780452193195866,1.20054974977119,406.986365172434
"13420","diaphanosoma",3,"monoculture",28,"dia-meso-28-3","day45",339,45,3,"diaphanosoma.ephippia",8593,1409,0.807,2019-10-27,2.63959865811437,1.20054974977119,406.986365172434
"13421","diaphanosoma",3,"monoculture",28,"dia-meso-28-3","day45",339,45,3,"diaphanosoma.ephippia",8593,1410,0.375,2019-10-27,0.255486237968323,1.20054974977119,406.986365172434
"13422","diaphanosoma",3,"monoculture",28,"dia-meso-28-3","day45",339,45,3,"diaphanosoma.ephippia",8593,1411,0.309,2019-10-27,0.141643850873884,1.20054974977119,406.986365172434
"13423","diaphanosoma",3,"monoculture",28,"dia-meso-28-3","day45",339,45,3,"diaphanosoma.ephippia",8593,1412,0.381,2019-10-27,0.268146812923641,1.20054974977119,406.986365172434
"13424","diaphanosoma",3,"monoculture",28,"dia-meso-28-3","day45",339,45,3,"diaphanosoma.ephippia",8593,1413,0.248,2019-10-27,0.0724750477378884,1.20054974977119,406.986365172434
"13425","diaphanosoma",3,"monoculture",28,"dia-meso-28-3","day45",339,45,3,"diaphanosoma.ephippia",8593,1414,0.335,2019-10-27,0.181178126998635,1.20054974977119,406.986365172434
"13426","diaphanosoma",3,"monoculture",28,"dia-meso-28-3","day45",339,45,3,"diaphanosoma.ephippia",8593,1415,0.727,2019-10-27,1.92039067515828,1.20054974977119,406.986365172434
"13427","diaphanosoma",3,"monoculture",28,"dia-meso-28-3","day45",339,45,3,"diaphanosoma.ephippia",8593,1416,0.321,2019-10-27,0.159079813202207,1.20054974977119,406.986365172434
"13428","diaphanosoma",3,"monoculture",28,"dia-meso-28-3","day45",339,45,3,"diaphanosoma.ephippia",8593,1417,0.321,2019-10-27,0.159079813202207,1.20054974977119,406.986365172434
"13429","diaphanosoma",3,"monoculture",28,"dia-meso-28-3","day45",339,45,3,"diaphanosoma.ephippia",8593,1418,0.424,2019-10-27,0.371430876915556,1.20054974977119,406.986365172434
"13430","diaphanosoma",3,"monoculture",28,"dia-meso-28-3","day45",339,45,3,"diaphanosoma.ephippia",8593,1419,0.661,2019-10-27,1.43697127160014,1.20054974977119,406.986365172434
"13431","diaphanosoma",3,"monoculture",28,"dia-meso-28-3","day45",339,45,3,"diaphanosoma.ephippia",8593,1420,0.305,2019-10-27,0.136130628339681,1.20054974977119,406.986365172434
"13432","diaphanosoma",3,"monoculture",28,"dia-meso-28-3","day45",339,45,3,"diaphanosoma.ephippia",8593,1421,0.468,2019-10-27,0.501803115009599,1.20054974977119,406.986365172434
"13433","diaphanosoma",3,"monoculture",28,"dia-meso-28-3","day45",339,45,3,"diaphanosoma.ephippia",8593,1422,0.727,2019-10-27,1.92039067515828,1.20054974977119,406.986365172434
"13434","diaphanosoma",3,"monoculture",28,"dia-meso-28-3","day45",339,45,3,"diaphanosoma.ephippia",8593,1423,0.424,2019-10-27,0.371430876915556,1.20054974977119,406.986365172434
"13435","diaphanosoma",3,"monoculture",28,"dia-meso-28-3","day45",339,45,3,"diaphanosoma.ephippia",8593,1424,0.405,2019-10-27,0.323005334122419,1.20054974977119,406.986365172434
"13436","diaphanosoma",3,"monoculture",28,"dia-meso-28-3","day45",339,45,3,"diaphanosoma.ephippia",8593,1425,0.296,2019-10-27,0.124256776316602,1.20054974977119,406.986365172434
"13437","diaphanosoma",3,"monoculture",28,"dia-meso-28-3","day45",339,45,3,"diaphanosoma.ephippia",8593,1426,0.392,2019-10-27,0.292440073794316,1.20054974977119,406.986365172434
"13438","diaphanosoma",3,"monoculture",28,"dia-meso-28-3","day45",339,45,3,"diaphanosoma.ephippia",8593,1427,0.737,2019-10-27,2.00201659975053,1.20054974977119,406.986365172434
"13439","diaphanosoma",3,"monoculture",28,"dia-meso-28-3","day45",339,45,3,"diaphanosoma.ephippia",8593,1428,0.823,2019-10-27,2.80231877502364,1.20054974977119,406.986365172434
"13440","diaphanosoma",3,"monoculture",28,"dia-meso-28-3","day45",339,45,3,"diaphanosoma.ephippia",8593,1429,0.294,2019-10-27,0.121716247427296,1.20054974977119,406.986365172434
"13441","diaphanosoma",3,"monoculture",28,"dia-meso-28-3","day45",339,45,3,"diaphanosoma.ephippia",8593,1430,0.281,2019-10-27,0.106047978745797,1.20054974977119,406.986365172434
"13442","diaphanosoma",3,"monoculture",28,"dia-meso-28-3","day45",339,45,3,"diaphanosoma.ephippia",8593,1431,0.413,2019-10-27,0.342842020583258,1.20054974977119,406.986365172434
"13443","diaphanosoma",3,"monoculture",28,"dia-meso-28-3","day45",339,45,3,"diaphanosoma.ephippia",8593,1432,0.665,2019-10-27,1.46363164872642,1.20054974977119,406.986365172434
"13444","diaphanosoma",3,"monoculture",28,"dia-meso-28-3","day45",339,45,3,"diaphanosoma.ephippia",8593,1433,0.784,2019-10-27,2.41699238217854,1.20054974977119,406.986365172434
"13445","diaphanosoma",3,"monoculture",28,"dia-meso-28-3","day45",339,45,3,"diaphanosoma.ephippia",8593,1434,0.694,2019-10-27,1.66692686170778,1.20054974977119,406.986365172434
"13446","diaphanosoma",3,"monoculture",28,"dia-meso-28-3","day45",339,45,3,"diaphanosoma.ephippia",8593,1435,0.421,2019-10-27,0.363481058937508,1.20054974977119,406.986365172434
"13447","diaphanosoma",3,"monoculture",28,"dia-meso-28-3","day45",339,45,3,"diaphanosoma.ephippia",8593,1436,0.681,2019-10-27,1.5735968900758,1.20054974977119,406.986365172434
"13448","diaphanosoma",3,"monoculture",28,"dia-meso-28-3","day45",339,45,3,"diaphanosoma.ephippia",8593,1437,0.725,2019-10-27,1.90433848686509,1.20054974977119,406.986365172434
